mmsi,timestamp,latitude,longitude,speed,course,vessel_type,heading,nav_status,name,flag
419000037,2024-01-18T08:51:13,13.37283,89.10581,4.6,163.2,cargo,160.3,underway,BAY EXPRESS,BD
419000041,2024-01-18T08:51:23,13.96642,91.65014,3.7,135.5,tanker,141.8,underway,GULF WAVE,MY
419000102,2024-01-18T08:51:31,10.15137,90.45549,11.9,128.6,cargo,125.6,underway,EASTERN STAR 2,LK
419000129,2024-01-18T08:51:54,11.38748,92.93828,12.0,88.2,cargo,83.0,underway,CORAL TRADER 29,SG
419000040,2024-01-18T08:51:58,13.53159,91.46151,11.6,92.7,cargo,88.3,underway,EASTERN STAR,SG
419000123,2024-01-18T08:52:32,13.91588,95.46303,9.7,70.6,tanker,71.6,underway,OCEAN CARRIER 23,PH
419000107,2024-01-18T08:53:27,15.09533,81.0412,10.5,333.8,tanker,333.9,underway,PETROMAR 7,SG
419000101,2024-01-18T08:53:58,16.35264,98.21753,16.2,81.7,passenger,75.9,underway,BAY LINK 1,MM
419000115,2024-01-18T08:55:05,10.56131,93.47515,5.6,264.3,fishing,264.0,underway,MATSYA 15,PH
419000038,2024-01-18T08:55:14,8.85838,83.20601,0.2,136.9,fishing,137.9,underway,ANANDA,IN
419000119,2024-01-18T08:56:29,17.01384,87.33749,6.9,198.5,fishing,202.5,underway,NILUFAR 19,PH
419000121,2024-01-18T08:56:31,21.95318,91.59914,13.6,57.0,cargo,59.9,underway,EASTERN STAR 21,LK
419000114,2024-01-18T08:56:54,8.42564,89.20269,11.4,146.2,cargo,145.8,underway,CORAL TRADER 14,MM
419000127,2024-01-18T08:56:54,9.94998,80.05542,5.7,351.4,fishing,349.6,underway,DEEPA 27,SG
419000042,2024-01-18T08:56:59,12.23939,90.28626,10.5,98.1,tanker,94.8,underway,OCEAN CARRIER I,IN
419000116,2024-01-18T08:56:59,15.88635,97.52247,5.5,145.9,fishing,148.6,underway,NILUFAR 16,MM
419000106,2024-01-18T08:58:05,7.11165,99.42327,6.1,39.6,fishing,39.6,underway,ANANDA 6,PH
419000117,2024-01-18T08:58:36,21.70132,90.14009,16.6,23.6,passenger,19.1,underway,ANDAMAN JOY 17,PH
419000126,2024-01-18T08:58:38,21.77856,89.37655,10.1,275.2,tanker,269.8,underway,OCEAN CARRIER 26,BD
419000109,2024-01-18T08:59:21,17.42963,98.25091,6.0,341.2,fishing,341.5,underway,SAGARA 9,SG
4190000411,2024-01-18T09:00:28,7.26648,94.3267,6.1,233.4,fishing,232.6,underway,NILUFAR,BD
419000104,2024-01-18T09:00:55,11.76877,90.81567,10.2,193.7,tanker,191.1,underway,INDIAN STAR 4,MY
419000039,2024-01-18T09:01:16,7.30962,89.37497,0.4,42.8,tanker,45.1,underway,INDIAN STAR,IN
419000112,2024-01-18T09:01:34,8.62255,89.26453,12.2,178.3,cargo,180.7,underway,BAY EXPRESS 12,LK
419000120,2024-01-18T09:02:10,6.88422,90.14083,12.5,243.1,cargo,247.2,underway,MONSOON 20,PH
419000130,2024-01-18T09:02:10,8.20463,93.85862,6.3,244.6,fishing,241.7,underway,NILUFAR 30,MM
419000122,2024-01-18T09:02:48,16.38103,93.34085,6.1,262.3,fishing,260.4,underway,ANANDA 22,LK
419000134,2024-01-18T09:03:04,9.20802,87.18613,12.2,284.2,cargo,284.5,underway,BAY EXPRESS 34,IN
419000043,2024-01-18T09:03:15,8.0251,96.56864,12.7,188.6,cargo,190.3,underway,SEAWIND,PH
419000135,2024-01-18T09:03:42,19.20657,96.06501,6.0,137.1,fishing,131.6,underway,ANANDA 35,BD
419000111,2024-01-18T09:03:44,15.01402,90.63376,9.6,102.4,tanker,101.7,underway,DELTA TIDE 11,LK
419000125,2024-01-18T09:03:44,7.07513,84.07584,10.0,167.3,tanker,165.4,underway,DELTA TIDE 25,LK
419000118,2024-01-18T09:03:46,13.7279,96.47583,16.0,116.3,passenger,114.8,underway,FERRY QUEEN 18,IN
419000131,2024-01-18T09:04:14,11.67998,88.13522,9.3,194.5,tanker,193.9,underway,INDIAN STAR 31,PH
419000108,2024-01-18T09:04:44,16.86964,87.54469,11.4,288.3,cargo,284.5,underway,EASTERN STAR 8,BD
419000124,2024-01-18T09:04:48,20.64446,87.49517,5.2,263.9,fishing,262.3,underway,DEEPA 24,SG
419000036,2024-01-18T09:06:20,9.26446,87.06026,4.6,100.5,tanker,104.0,underway,DELTA TIDE,IN
419000037,2024-01-18T09:06:22,13.41433,89.23233,4.6,158.9,cargo,154.4,underway,BAY EXPRESS,BD
419000041,2024-01-18T09:06:31,13.97217,91.56068,4.1,133.9,tanker,131.3,underway,GULF WAVE,MY
419000102,2024-01-18T09:06:36,10.05495,90.5014,12.1,130.0,cargo,126.1,underway,EASTERN STAR 2,LK
419000129,2024-01-18T09:06:59,11.38884,92.95893,11.1,88.2,cargo,86.2,underway,CORAL TRADER 29,SG
419000040,2024-01-18T09:07:24,13.56747,91.65352,12.2,94.0,cargo,95.6,underway,EASTERN STAR,SG
419000123,2024-01-18T09:07:40,13.85629,95.50691,8.4,70.0,tanker,66.9,underway,OCEAN CARRIER 23,PH
419000107,2024-01-18T09:08:33,15.11695,81.05094,10.8,330.3,tanker,334.8,underway,PETROMAR 7,SG
419000101,2024-01-18T09:09:07,16.20399,98.31404,15.4,81.1,passenger,81.4,underway,BAY LINK 1,MM
419000115,2024-01-18T09:10:07,10.63265,93.46058,5.6,261.9,fishing,264.1,underway,MATSYA 15,PH
419000038,2024-01-18T09:10:23,8.82896,83.21206,0.1,134.8,fishing,133.9,underway,ANANDA,IN
419000119,2024-01-18T09:11:31,17.04385,87.32054,6.9,201.9,fishing,197.9,underway,NILUFAR 19,PH
419000121,2024-01-18T09:11:38,22.11716,91.64374,13.7,55.0,cargo,64.6,underway,EASTERN STAR 21,LK
419000114,2024-01-18T09:12:00,8.39301,89.11655,12.2,145.0,cargo,147.3,underway,CORAL TRADER 14,MM
419000127,2024-01-18T09:12:02,9.84005,80.07438,6.2,351.2,fishing,351.4,underway,DEEPA 27,SG
419000116,2024-01-18T09:12:05,15.78581,97.5654,6.2,147.9,fishing,148.1,underway,NILUFAR 16,MM
419000042,2024-01-18T09:12:12,12.35792,90.37912,10.2,100.7,tanker,102.7,underway,OCEAN CARRIER I,IN
419000106,2024-01-18T09:13:16,7.14886,99.5134,5.8,40.0,fishing,41.1,underway,ANANDA 6,PH
419000117,2024-01-18T09:13:47,21.70404,90.13355,16.3,25.8,passenger,24.1,underway,ANDAMAN JOY 17,PH
419000126,2024-01-18T09:13:47,21.74574,89.38049,9.8,276.4,tanker,277.2,underway,OCEAN CARRIER 26,BD
419000109,2024-01-18T09:14:24,17.40549,98.27782,6.4,346.2,fishing,348.5,underway,SAGARA 9,SG
4190000411,2024-01-18T09:15:35,7.3668,94.15813,6.3,232.7,fishing,227.8,underway,NILUFAR,BD
419000104,2024-01-18T09:16:02,11.75961,90.77489,10.0,195.7,tanker,194.8,underway,INDIAN STAR 4,MY
419000039,2024-01-18T09:16:19,7.25281,89.33695,0.1,42.6,tanker,42.7,underway,INDIAN STAR,IN
419000112,2024-01-18T09:16:40,8.70519,89.29949,12.5,177.3,cargo,178.4,underway,BAY EXPRESS 12,LK
419000130,2024-01-18T09:17:14,8.11955,93.77202,6.8,243.1,fishing,246.7,underway,NILUFAR 30,MM
419000120,2024-01-18T09:17:17,6.81424,90.14737,12.6,238.8,cargo,244.0,underway,MONSOON 20,PH
419000122,2024-01-18T09:17:51,16.52281,93.28842,5.8,258.9,fishing,261.9,underway,ANANDA 22,LK
419000134,2024-01-18T09:18:13,9.08402,87.27886,12.9,284.9,cargo,290.5,underway,BAY EXPRESS 34,IN
419000043,2024-01-18T09:18:43,8.08408,96.51732,12.1,187.1,cargo,189.2,underway,SEAWIND,PH
419000135,2024-01-18T09:18:45,19.20438,96.1797,6.3,134.2,fishing,134.8,underway,ANANDA 35,BD
419000111,2024-01-18T09:18:48,15.00093,90.47477,10.0,103.9,tanker,105.1,underway,DELTA TIDE 11,LK
419000125,2024-01-18T09:18:52,7.05278,84.15341,9.4,166.7,tanker,162.7,underway,DELTA TIDE 25,LK
419000118,2024-01-18T09:18:56,13.69556,96.40281,15.9,116.2,passenger,118.3,underway,FERRY QUEEN 18,IN
419000131,2024-01-18T09:19:21,11.57847,88.12212,10.6,194.4,tanker,195.9,underway,INDIAN STAR 31,PH
419000108,2024-01-18T09:19:51,16.89136,87.51119,11.5,286.4,cargo,285.7,underway,EASTERN STAR 8,BD
419000124,2024-01-18T09:19:52,20.57316,87.43616,5.6,262.3,fishing,261.0,underway,DEEPA 24,SG
419000036,2024-01-18T09:21:27,9.30887,87.06605,5.8,98.4,tanker,94.3,underway,DELTA TIDE,IN
419000037,2024-01-18T09:21:31,13.51859,89.18033,4.7,156.4,cargo,157.2,underway,BAY EXPRESS,BD
419000041,2024-01-18T09:21:39,13.92768,91.54172,3.7,134.6,tanker,135.4,underway,GULF WAVE,MY
419000102,2024-01-18T09:21:41,10.06023,90.54411,12.3,129.7,cargo,133.3,underway,EASTERN STAR 2,LK
419000129,2024-01-18T09:22:04,11.32621,93.15783,11.2,89.6,cargo,86.6,underway,CORAL TRADER 29,SG
419000123,2024-01-18T09:22:48,13.94476,95.31508,8.5,70.8,tanker,68.2,underway,OCEAN CARRIER 23,PH
419000040,2024-01-18T09:22:50,13.44349,91.65524,11.9,94.4,cargo,94.7,underway,EASTERN STAR,SG
419000107,2024-01-18T09:23:39,15.33734,81.12334,10.5,332.1,tanker,330.7,underway,PETROMAR 7,SG
419000101,2024-01-18T09:24:16,16.38986,98.37427,15.7,81.4,passenger,82.4,underway,BAY LINK 1,MM
419000115,2024-01-18T09:25:10,10.57658,93.50291,6.1,267.0,fishing,266.8,underway,MATSYA 15,PH
419000038,2024-01-18T09:25:33,8.8727,83.20912,0.8,131.6,fishing,132.4,underway,ANANDA,IN
419000038,2024-01-18T09:25:33,8.7137,83.14781,0.1,109.3,fishing,108.1,underway,ANANDA,IN
419000119,2024-01-18T09:26:34,16.97159,87.44066,7.3,200.3,fishing,200.8,underway,NILUFAR 19,PH
419000121,2024-01-18T09:26:44,21.93668,91.70578,12.5,57.9,cargo,58.5,underway,EASTERN STAR 21,LK
419000114,2024-01-18T09:27:06,8.25093,89.10568,11.4,148.5,cargo,146.5,underway,CORAL TRADER 14,MM
419000116,2024-01-18T09:27:10,15.78445,97.50798,5.9,146.2,fishing,145.5,underway,NILUFAR 16,MM
419000127,2024-01-18T09:27:10,9.91984,80.11872,6.0,350.8,fishing,349.6,underway,DEEPA 27,SG
419000042,2024-01-18T09:27:26,12.3447,90.32474,10.8,98.1,tanker,101.6,underway,OCEAN CARRIER I,IN
419000106,2024-01-18T09:28:26,7.17143,99.56135,5.6,41.6,fishing,45.9,underway,ANANDA 6,PH
419000126,2024-01-18T09:28:56,21.75566,89.24999,10.6,272.7,tanker,276.8,underway,OCEAN CARRIER 26,BD
419000117,2024-01-18T09:28:57,21.85907,90.06686,16.1,25.9,passenger,29.7,underway,ANDAMAN JOY 17,PH
419000109,2024-01-18T09:29:26,17.42023,98.26266,5.9,344.1,fishing,346.2,underway,SAGARA 9,SG
4190000411,2024-01-18T09:30:42,7.26109,94.26748,6.2,233.3,fishing,233.9,underway,NILUFAR,BD
419000104,2024-01-18T09:31:09,11.80771,90.62876,10.6,196.8,tanker,198.2,underway,INDIAN STAR 4,MY
419000039,2024-01-18T09:31:22,7.1718,89.27859,0.1,48.0,tanker,51.4,underway,INDIAN STAR,IN
419000112,2024-01-18T09:31:46,8.69103,89.36123,12.5,177.7,cargo,176.8,underway,BAY EXPRESS 12,LK
419000130,2024-01-18T09:32:18,8.16666,93.68562,5.5,243.9,fishing,249.6,underway,NILUFAR 30,MM
419000120,2024-01-18T09:32:24,6.85449,90.09515,12.6,239.2,cargo,237.4,underway,MONSOON 20,PH
419000122,2024-01-18T09:32:54,16.4343,93.33649,5.6,261.4,fishing,260.9,underway,ANANDA 22,LK
419000134,2024-01-18T09:33:23,9.17888,87.23653,12.1,286.7,cargo,284.3,underway,BAY EXPRESS 34,IN
419000135,2024-01-18T09:33:48,19.0331,96.009,5.9,134.7,fishing,135.0,underway,ANANDA 35,BD
419000111,2024-01-18T09:33:52,14.98011,90.66752,10.5,103.3,tanker,98.9,underway,DELTA TIDE 11,LK
419000125,2024-01-18T09:34:00,6.85371,84.04839,9.7,164.9,tanker,164.0,underway,DELTA TIDE 25,LK
419000118,2024-01-18T09:34:06,13.76374,96.51593,15.6,117.5,passenger,119.9,underway,FERRY QUEEN 18,IN
419000043,2024-01-18T09:34:11,8.09585,96.53319,11.9,187.8,cargo,191.8,underway,SEAWIND,PH
419000043,2024-01-18T09:34:11,7.85763,96.57706,11.7,189.7,cargo,191.5,underway,SEAWIND,PH
419000131,2024-01-18T09:34:28,11.58824,88.20978,10.8,197.7,tanker,197.0,underway,INDIAN STAR 31,PH
419000124,2024-01-18T09:34:56,20.62128,87.37109,5.5,261.6,fishing,263.5,underway,DEEPA 24,SG
419000108,2024-01-18T09:34:57,16.80551,87.41587,12.3,289.1,cargo,294.0,underway,EASTERN STAR 8,BD
419000036,2024-01-18T09:36:34,9.32596,87.0606,4.4,99.1,tanker,92.3,underway,DELTA TIDE,IN
419000037,2024-01-18T09:36:40,13.35569,89.11171,5.6,163.5,cargo,162.5,underway,BAY EXPRESS,BD
419000102,2024-01-18T09:36:46,10.01516,90.50849,12.1,128.0,cargo,127.0,underway,EASTERN STAR 2,LK
419000041,2024-01-18T09:36:47,14.01776,91.69581,3.7,136.1,tanker,133.2,underway,GULF WAVE,MY
419000129,2024-01-18T09:37:09,11.34554,93.07658,11.6,93.7,cargo,94.0,underway,CORAL TRADER 29,SG
419000123,2024-01-18T09:37:56,13.92669,95.58643,9.2,68.4,tanker,70.6,underway,OCEAN CARRIER 23,PH
419000040,2024-01-18T09:38:16,13.52495,91.76511,12.1,97.4,cargo,96.0,underway,EASTERN STAR,SG
419000107,2024-01-18T09:38:45,15.17815,80.98193,11.4,334.3,tanker,333.9,underway,PETROMAR 7,SG
419000101,2024-01-18T09:39:24,16.37926,98.43065,15.9,81.5,passenger,83.8,underway,BAY LINK 1,MM
419000115,2024-01-18T09:40:12,10.55393,93.29935,5.8,262.1,fishing,265.1,underway,MATSYA 15,PH
419000038,2024-01-18T09:40:38,8.65865,83.14535,0.1,110.6,fishing,112.0,underway,ANANDA,IN
419000119,2024-01-18T09:41:36,16.98835,87.36878,6.9,198.9,fishing,201.0,underway,NILUFAR 19,PH
419000121,2024-01-18T09:41:50,21.98064,91.85098,12.5,61.0,cargo,59.2,underway,EASTERN STAR 21,LK
419000114,2024-01-18T09:42:11,8.29847,89.22451,12.4,143.6,cargo,147.4,underway,CORAL TRADER 14,MM
419000116,2024-01-18T09:42:16,15.75166,97.54374,5.6,147.4,fishing,149.0,underway,NILUFAR 16,MM
419000127,2024-01-18T09:42:18,9.86112,80.11514,5.8,350.4,fishing,350.9,underway,DEEPA 27,SG
419000042,2024-01-18T09:42:40,12.24965,90.29653,10.5,95.8,tanker,95.1,underway,OCEAN CARRIER I,IN
419000106,2024-01-18T09:43:36,7.25945,99.50671,5.9,41.9,fishing,42.7,underway,ANANDA 6,PH
419000126,2024-01-18T09:44:05,21.83763,89.2525,9.3,277.4,tanker,275.3,underway,OCEAN CARRIER 26,BD
419000117,2024-01-18T09:44:08,21.80582,90.06508,16.7,22.8,passenger,27.0,underway,ANDAMAN JOY 17,PH
419000109,2024-01-18T09:44:28,17.437,98.20522,6.6,345.7,fishing,344.1,underway,SAGARA 9,SG
4190000411,2024-01-18T09:45:49,7.35385,94.25541,5.8,229.9,fishing,226.7,underway,NILUFAR,BD
419000104,2024-01-18T09:46:16,11.61494,90.78268,10.1,195.1,tanker,197.4,underway,INDIAN STAR 4,MY
419000039,2024-01-18T09:46:26,7.24134,89.21118,1.0,47.3,tanker,45.3,underway,INDIAN STAR,IN
419000112,2024-01-18T09:46:53,8.66875,89.35446,12.2,176.6,cargo,177.5,underway,BAY EXPRESS 12,LK
419000130,2024-01-18T09:47:22,8.12898,93.74493,6.6,243.5,fishing,245.2,underway,NILUFAR 30,MM
419000120,2024-01-18T09:47:32,6.92086,90.05137,12.6,242.9,cargo,245.7,underway,MONSOON 20,PH
419000122,2024-01-18T09:47:57,16.54234,93.36045,6.3,259.1,fishing,260.7,underway,ANANDA 22,LK
419000134,2024-01-18T09:48:32,9.07654,87.09824,12.8,284.3,cargo,278.1,underway,BAY EXPRESS 34,IN
419000135,2024-01-18T09:48:52,19.08528,96.10921,6.4,133.0,fishing,138.5,underway,ANANDA 35,BD
419000111,2024-01-18T09:48:56,14.86803,90.65329,10.3,106.4,tanker,103.2,underway,DELTA TIDE 11,LK
419000125,2024-01-18T09:49:08,6.78754,84.03845,10.0,170.9,tanker,170.8,underway,DELTA TIDE 25,LK
419000118,2024-01-18T09:49:15,13.79283,96.57623,15.9,121.1,passenger,122.3,underway,FERRY QUEEN 18,IN
419000131,2024-01-18T09:49:35,11.59893,88.18826,9.8,199.5,tanker,200.2,underway,INDIAN STAR 31,PH
419000043,2024-01-18T09:49:37,7.97689,96.48194,11.3,189.8,cargo,184.5,underway,SEAWIND,PH
419000124,2024-01-18T09:49:59,20.56138,87.40396,5.7,264.9,fishing,265.7,underway,DEEPA 24,SG
419000108,2024-01-18T09:50:04,16.88685,87.4074,11.6,290.0,cargo,291.9,underway,EASTERN STAR 8,BD
419000036,2024-01-18T09:51:41,9.31963,87.12697,5.0,99.7,tanker,103.2,underway,DELTA TIDE,IN
419000037,2024-01-18T09:51:50,13.28582,89.32487,5.5,164.8,cargo,167.1,underway,BAY EXPRESS,BD
419000102,2024-01-18T09:51:50,10.12074,90.73977,12.1,131.5,cargo,131.8,underway,EASTERN STAR 2,LK
419000041,2024-01-18T09:51:55,13.8966,91.46305,4.7,134.7,tanker,137.6,underway,GULF WAVE,MY
419000129,2024-01-18T09:52:13,11.38873,93.23182,12.2,87.0,cargo,90.1,underway,CORAL TRADER 29,SG
419000123,2024-01-18T09:53:04,13.94277,95.52933,8.4,68.3,tanker,70.7,underway,OCEAN CARRIER 23,PH
419000040,2024-01-18T09:53:42,13.56014,91.80612,12.1,95.8,cargo,89.3,underway,EASTERN STAR,SG
419000107,2024-01-18T09:53:52,15.32378,81.05935,10.0,334.3,tanker,333.7,underway,PETROMAR 7,SG
419000101,2024-01-18T09:54:33,16.36028,98.55038,15.4,82.2,passenger,84.3,underway,BAY LINK 1,MM
419000115,2024-01-18T09:55:14,10.68417,93.34199,6.4,262.9,fishing,259.0,underway,MATSYA 15,PH
419000038,2024-01-18T09:55:44,8.76734,83.25613,1.1,111.2,fishing,109.2,underway,ANANDA,IN
419000119,2024-01-18T09:56:38,16.94825,87.37671,6.5,197.9,fishing,197.9,underway,NILUFAR 19,PH
419000121,2024-01-18T09:56:57,22.18879,91.84948,14.2,58.8,cargo,59.6,underway,EASTERN STAR 21,LK
419000114,2024-01-18T09:57:17,8.22247,89.20851,11.5,146.2,cargo,143.4,underway,CORAL TRADER 14,MM
419000116,2024-01-18T09:57:21,15.84272,97.54743,6.3,145.8,fishing,144.3,underway,NILUFAR 16,MM
419000127,2024-01-18T09:57:27,9.90485,80.06132,6.6,352.0,fishing,348.3,underway,DEEPA 27,SG
419000042,2024-01-18T09:57:54,12.25024,90.45353,9.9,97.1,tanker,94.6,underway,OCEAN CARRIER I,IN
419000106,2024-01-18T09:58:47,7.20833,99.60582,6.1,42.4,fishing,41.8,underway,ANANDA 6,PH
419000126,2024-01-18T09:59:14,21.94609,89.28419,9.7,279.0,tanker,279.0,underway,OCEAN CARRIER 26,BD
419000117,2024-01-18T09:59:18,21.941,90.17826,15.9,23.9,passenger,17.6,underway,ANDAMAN JOY 17,PH
419000109,2024-01-18T09:59:30,17.45091,98.26055,6.2,342.6,fishing,340.1,underway,SAGARA 9,SG
4190000411,2024-01-18T10:00:56,7.37369,94.12113,5.5,228.4,fishing,229.8,underway,NILUFAR,BD
419000104,2024-01-18T10:01:24,11.65778,90.72425,9.8,198.4,tanker,198.2,underway,INDIAN STAR 4,MY
419000039,2024-01-18T10:01:29,7.27097,89.26058,0.3,48.3,tanker,49.1,underway,INDIAN STAR,IN
419000112,2024-01-18T10:01:59,8.42094,89.41502,11.9,178.5,cargo,179.4,underway,BAY EXPRESS 12,LK
419000130,2024-01-18T10:02:25,8.18464,93.67413,5.7,244.7,fishing,246.8,underway,NILUFAR 30,MM
419000120,2024-01-18T10:02:39,6.70375,90.10296,12.8,243.1,cargo,242.8,underway,MONSOON 20,PH
419000122,2024-01-18T10:03:00,16.39571,93.20843,6.6,261.8,fishing,261.8,underway,ANANDA 22,LK
419000134,2024-01-18T10:03:42,9.16298,87.18867,12.2,285.3,cargo,284.9,underway,BAY EXPRESS 34,IN
419000135,2024-01-18T10:03:55,18.9291,96.11371,6.2,132.3,fishing,127.5,underway,ANANDA 35,BD
419000111,2024-01-18T10:04:00,14.95691,90.79711,10.0,105.3,tanker,106.9,underway,DELTA TIDE 11,LK
419000125,2024-01-18T10:04:16,6.81233,84.14471,9.4,167.2,tanker,165.8,underway,DELTA TIDE 25,LK
419000118,2024-01-18T10:04:25,13.72959,96.55636,15.2,118.2,passenger,118.8,underway,FERRY QUEEN 18,IN
419000131,2024-01-18T10:04:42,11.56534,88.28163,10.0,196.3,tanker,196.8,underway,INDIAN STAR 31,PH
419000043,2024-01-18T10:05:03,7.97873,96.47588,13.0,187.6,cargo,191.1,underway,SEAWIND,PH
419000124,2024-01-18T10:05:03,20.50615,87.43481,5.2,262.4,fishing,264.7,underway,DEEPA 24,SG
419000108,2024-01-18T10:05:11,16.93066,87.35795,11.7,285.5,cargo,284.3,underway,EASTERN STAR 8,BD
419000036,2024-01-18T10:06:48,9.40983,87.16359,4.7,98.7,tanker,100.5,underway,DELTA TIDE,IN
419000102,2024-01-18T10:06:55,9.97778,90.6203,12.2,127.7,cargo,130.7,underway,EASTERN STAR 2,LK
419000037,2024-01-18T10:06:59,13.3561,89.18274,4.9,165.3,cargo,164.7,underway,BAY EXPRESS,BD
419000041,2024-01-18T10:07:03,13.85841,91.43762,4.7,132.3,tanker,129.2,underway,GULF WAVE,MY
419000129,2024-01-18T10:07:18,11.39376,93.07122,12.2,91.7,cargo,90.6,underway,CORAL TRADER 29,SG
419000123,2024-01-18T10:08:11,13.93724,95.628,9.2,69.4,tanker,67.7,underway,OCEAN CARRIER 23,PH
419000107,2024-01-18T10:08:58,15.3221,81.03026,10.8,332.7,tanker,331.8,underway,PETROMAR 7,SG
419000040,2024-01-18T10:09:08,13.63084,91.78719,11.7,94.9,cargo,90.9,underway,EASTERN STAR,SG
419000101,2024-01-18T10:09:42,16.41237,98.69265,16.0,83.1,passenger,85.9,underway,BAY LINK 1,MM
419000115,2024-01-18T10:10:16,10.56355,93.29635,5.7,268.9,fishing,266.1,underway,MATSYA 15,PH
419000038,2024-01-18T10:10:49,8.6873,83.1838,0.8,105.8,fishing,108.6,underway,ANANDA,IN
419000119,2024-01-18T10:11:41,16.9703,87.36685,6.8,199.0,fishing,195.3,underway,NILUFAR 19,PH
419000121,2024-01-18T10:12:03,22.04145,91.77987,12.3,56.7,cargo,54.9,underway,EASTERN STAR 21,LK
419000114,2024-01-18T10:12:22,8.16801,89.32505,11.6,144.2,cargo,139.7,underway,CORAL TRADER 14,MM
419000116,2024-01-18T10:12:26,15.71114,97.5767,6.4,148.6,fishing,148.6,underway,NILUFAR 16,MM
419000127,2024-01-18T10:12:35,9.88084,80.15142,5.6,352.7,fishing,352.3,underway,DEEPA 27,SG
419000042,2024-01-18T10:13:07,12.23138,90.5997,10.8,98.4,tanker,102.2,underway,OCEAN CARRIER I,IN
419000106,2024-01-18T10:13:57,7.39872,99.61192,5.8,41.3,fishing,45.8,underway,ANANDA 6,PH
419000126,2024-01-18T10:14:23,21.86279,89.07601,9.8,279.0,tanker,280.7,underway,OCEAN CARRIER 26,BD
419000117,2024-01-18T10:14:29,21.99079,90.24661,15.7,18.9,passenger,21.2,underway,ANDAMAN JOY 17,PH
419000109,2024-01-18T10:14:33,17.62067,98.22569,5.7,340.4,fishing,340.5,underway,SAGARA 9,SG
4190000411,2024-01-18T10:16:04,7.32477,94.06167,6.5,233.6,fishing,229.0,underway,NILUFAR,BD
419000104,2024-01-18T10:16:31,11.6255,90.72274,9.9,193.4,tanker,191.6,underway,INDIAN STAR 4,MY
419000039,2024-01-18T10:16:32,7.21783,89.28521,0.1,45.0,tanker,45.1,underway,INDIAN STAR,IN
419000112,2024-01-18T10:17:05,8.51901,89.41438,11.5,184.3,cargo,183.9,underway,BAY EXPRESS 12,LK
419000130,2024-01-18T10:17:29,8.21185,93.69349,6.0,244.4,fishing,242.8,underway,NILUFAR 30,MM
419000120,2024-01-18T10:17:47,6.84549,89.94504,12.2,235.9,cargo,237.8,underway,MONSOON 20,PH
419000122,2024-01-18T10:18:03,16.52959,93.21907,6.2,262.9,fishing,265.3,underway,ANANDA 22,LK
419000134,2024-01-18T10:18:51,9.19784,87.07316,13.5,287.2,cargo,292.2,underway,BAY EXPRESS 34,IN
419000135,2024-01-18T10:18:58,19.04495,96.11523,5.6,134.3,fishing,134.2,underway,ANANDA 35,BD
419000111,2024-01-18T10:19:03,14.93822,90.69757,10.0,104.2,tanker,102.2,underway,DELTA TIDE 11,LK
419000125,2024-01-18T10:19:25,6.7955,84.07222,10.6,164.2,tanker,158.2,underway,DELTA TIDE 25,LK
419000118,2024-01-18T10:19:34,13.79896,96.68339,15.4,118.2,passenger,117.1,underway,FERRY QUEEN 18,IN
419000131,2024-01-18T10:19:49,11.47542,88.18182,9.8,194.1,tanker,201.1,underway,INDIAN STAR 31,PH
419000124,2024-01-18T10:20:07,20.6527,87.30913,5.9,263.9,fishing,262.9,underway,DEEPA 24,SG
419000108,2024-01-18T10:20:17,16.80379,87.24297,11.3,290.4,cargo,291.9,underway,EASTERN STAR 8,BD
419000043,2024-01-18T10:20:29,7.87674,96.35641,11.7,187.0,cargo,189.9,underway,SEAWIND,PH
419000036,2024-01-18T10:21:56,9.28835,87.01007,4.4,101.6,tanker,104.3,underway,DELTA TIDE,IN
419000102,2024-01-18T10:22:00,9.97564,90.61825,12.0,128.5,cargo,129.1,underway,EASTERN STAR 2,LK
419000037,2024-01-18T10:22:08,13.27189,89.21681,4.7,165.2,cargo,161.4,underway,BAY EXPRESS,BD
419000041,2024-01-18T10:22:11,13.9818,91.59573,3.9,138.2,tanker,137.4,underway,GULF WAVE,MY
419000129,2024-01-18T10:22:23,11.33575,93.22723,11.3,95.3,cargo,95.7,underway,CORAL TRADER 29,SG
419000123,2024-01-18T10:23:19,13.92438,95.61722,9.2,71.2,tanker,67.5,underway,OCEAN CARRIER 23,PH
419000107,2024-01-18T10:24:04,15.34379,80.98711,10.7,335.8,tanker,331.5,underway,PETROMAR 7,SG
419000040,2024-01-18T10:24:34,13.61528,91.85755,11.7,93.9,cargo,95.2,underway,EASTERN STAR,SG
419000101,2024-01-18T10:24:51,16.39016,98.67973,16.2,82.5,passenger,82.9,underway,BAY LINK 1,MM
419000115,2024-01-18T10:25:19,10.53945,93.28079,5.1,264.5,fishing,256.6,underway,MATSYA 15,PH
419000038,2024-01-18T10:25:55,8.83899,83.13052,0.4,106.8,fishing,103.8,underway,ANANDA,IN
419000119,2024-01-18T10:26:43,16.83269,87.26572,6.9,197.9,fishing,200.8,underway,NILUFAR 19,PH
419000121,2024-01-18T10:27:09,22.18231,91.89068,12.9,59.9,cargo,55.3,underway,EASTERN STAR 21,LK
419000114,2024-01-18T10:27:28,8.17453,89.31294,11.6,143.2,cargo,144.6,underway,CORAL TRADER 14,MM
